,Location,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
102,IBRD only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2927.9384279005603,3036.41359192652,3123.04549024187,3247.73323618297,3375.8561123044897,3547.39504473915,3757.1897859861897,3960.7201799949703,3994.2283469442295,4153.86491620274,4446.5240058713,4660.64292850614,4891.349472791961,5219.47997328856,5721.99323043254,6264.8240270078295,6992.139305516011,7734.12258918543,8349.92618489575,8598.36753578595,9278.74639205171,9990.4501319885,10598.076596886,11089.5825725707,11406.3043779323,11494.2891203441,11903.919964840601,12516.0164676555,13326.790867471498,13925.9249166846,13705.0947967215,
103,IDA & IBRD total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2615.07522358138,2706.10047799832,2776.61962259156,2874.77278189927,2974.2531692981,3115.86032330347,3290.24837030354,3455.4757996767303,3483.32380456301,3611.768643898,3849.7979339833205,4027.01694404606,4216.8990782211895,4484.01925052345,4897.092081450301,5341.291907845971,5927.89642476277,6522.959700806789,7009.89473993947,7206.338958245379,7741.375655907579,8295.04788592827,8755.764401114291,9151.089571285991,9414.34250635538,9479.44898402873,9785.284265171109,10253.152647024799,10878.5438283124,11331.406355900901,11129.241664096799,
104,IDA total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.54251603922,1349.0205103813198,1369.86840134706,1377.5579678922302,1380.7751512785,1424.11173955189,1481.50560928159,1521.20374631095,1551.02856181846,1585.61423012197,1646.4730925564002,1717.48946845994,1790.4232658477201,1871.99486505327,2005.1616381873498,2145.4069808462,2292.58868299858,2440.10069195732,2551.8473539849697,2635.94790942887,2760.2725561487105,2871.2543134758303,2932.22555339782,3095.3996998471503,3267.9400990907,3340.97840149952,3413.3438529339196,3535.8597026198604,3710.3682875834297,3843.55590643637,3806.4979350664503,
105,IDA blend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.38261568974,2066.61824191805,2124.9435464799303,2115.44984112998,2127.9526659019602,2168.59108861031,2250.08395378191,2275.88728448317,2305.86409685768,2337.38975793441,2422.47190926627,2521.02250451708,2662.2715930098,2790.42182618961,3012.52852478725,3219.70654594255,3430.44732946012,3635.8179919228996,3759.8579026170296,3901.32806367926,4060.4540337316,4226.327819285801,4303.04869358623,4474.53952826891,4682.0481828763,4747.14998339992,4730.53843026839,4845.8255452983,5045.5102707613005,5134.29962278202,5020.95541922664,
106,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3080.11768186068,3345.7566294807502,3583.2424427598903,3842.79093717938,4154.04328127983,4519.46238178211,4888.37453243682,5134.50798942187,4447.17430201592,4484.06918906192,4743.94471656535,4956.36110518706,5190.36506184994,5465.264103198429,5816.181753107621,6254.614382011529,6708.57559394908,7229.5382817462205,7710.66630411965,8021.7480651122,8505.74814801885,9095.741722955141,9713.90048730631,10067.465744305,10278.1773057998,10247.2063381531,10494.473800048101,10935.6317158256,11644.7585390353,12311.5032732923,12072.735477774298,
107,IDA only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.4570341949781,988.793302951629,990.089148820782,1007.5140329782901,1006.2295923652301,1051.7669374216698,1097.1571451070802,1144.3534100732002,1174.0949797237402,1210.54769753218,1259.4558303117801,1317.2085343886502,1355.74513444093,1414.59495278094,1503.6690197543899,1610.96334968167,1726.72015152728,1845.4179860676002,1951.12145708127,2005.87952265713,2111.60050246862,2193.67600054193,2245.74357938619,2403.97961230775,2558.79904698534,2635.82260212952,2755.4387971466604,2882.8385694396397,3045.89569726023,3204.19001877638,3207.3775015128804,
108,Isle of Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.90246203572,1229.30291354714,1299.9459500802802,1366.77910307642,1460.26784550526,1573.33256175916,1690.74477516305,1757.51471524373,1852.8104225469897,2009.21569230667,2095.6470061713603,2206.44816483846,2287.6300243283104,2472.1037364245103,2695.8936735420803,2953.1092589128302,3237.2947993585803,3525.31445360065,3650.94294321966,3912.4182114261894,4236.74434794867,4493.6694656757,4861.15615236202,5057.23341374821,5233.8823425131895,5464.85917800941,5839.86481675337,6182.922108574439,6675.36129410783,6997.863988240821,6503.94805437188,
110,Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13735.7259201573,14391.2683609584,15107.9220284649,15803.2819177282,17002.6335803006,18934.281280962,20475.4614771524,22636.2701781348,25092.513610976803,27041.347422159703,30205.6572262763,32567.2821672353,35222.028724352,36283.1208415968,38733.3496935931,40466.234351571096,44232.373046787805,46773.486601810495,44169.094341164404,41471.0799783739,43203.1200753797,45080.1886960425,46361.463694173,47830.6308878373,51098.266682824506,69028.7727189836,71498.6010072841,77749.2019569363,84555.6348017403,87379.69296566679,93180.9453964352,
112,Iran (Islamic Republic of),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7197.1859576918405,8172.628829499799,8437.03786577768,8588.01103445429,8518.46899192553,8772.380298420409,9268.694055334001,9355.09278272662,9539.827032184721,9643.033511693979,10300.5318563984,10484.4093180667,11284.430174238601,12341.6113436569,13070.5594888626,13745.920415223702,14702.9592970904,16150.3345044379,16326.322734925701,16433.260155174,17388.8956144627,18008.8017990523,15950.1005222497,15273.8423174397,15235.7016903585,13588.4688130805,14011.549710171299,14535.8735778483,13795.3174673184,12913.1628381469,13338.013482917,
113,Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2676.6309444916,3528.63931431399,4569.28909593884,4701.82218151805,4753.77756083702,5210.436764109821,6233.09095304294,8241.01114121753,9533.393820664809,11058.4674567677,11162.5268014724,10107.285312218199,6339.83580001657,9731.94000223657,9972.2761727672,10646.219957566,10953.5285487172,11883.3682503173,12127.6264613821,12717.017136575601,13515.5459272349,15163.3501421971,15535.345982143,13888.076375953,9763.90409031016,9428.60662077185,10526.3709148753,10809.4724101413,11398.043737083999,9506.7253259031,
114,Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23941.9321446346,24768.9092727485,26873.054797751804,28721.114149937002,29557.5418268846,29779.093199605803,31876.027063137597,32607.105879656803,32699.2417213139,35616.2006730045,37322.739927279305,39700.3293648154,41463.4255441211,43728.1140564123,41864.1882622629,39775.297075814706,40936.867830513,42004.4476110597,44409.6689530904,45996.968747690094,49201.0640964553,53480.3971946764,55638.492059179596,57211.300307760306,58290.0968315122,53622.2450114628,
115,Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19758.8595215053,20782.169618237,21427.9798778242,22068.2993473612,22595.503412038302,24951.2175653146,24944.6317328443,25230.0115735794,23845.312922872203,25238.8807780848,24853.777869327998,25700.938363472997,27513.1431348785,27510.039850549703,27461.861982400602,28840.0453543033,30636.352379441698,31846.3558349163,34324.3781471447,34366.1810180223,35469.9501969785,37843.1946259033,39121.2958325461,39906.1246843388,40004.0305112173,39481.5687799714,
116,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18627.64396728,19540.3245677444,20138.6705374054,20427.7275018865,21308.402242488202,22382.8979621765,23052.6189508502,23875.8385110015,25021.065294314503,25602.3894720393,27072.4213631819,28033.735866057203,28736.5771073504,29196.9278993071,29554.6890881879,30130.644456912796,32453.5837076357,34141.2007728064,35523.2713104342,34602.8969588528,35158.4418435321,36598.0149693024,36486.2967870302,36314.6971007775,36194.873918843,36899.3852092463,39926.9546628592,41581.120790548,43036.243777036696,44334.200327585495,41828.5540397184,
117,Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4762.89949527943,5121.0885065529,5293.094956553679,5872.66784091816,6021.7707634567605,6231.26649116811,6276.39659630335,6253.9709059302795,6117.620269635289,6214.26667219913,6355.8472555378,6533.3737566932805,6723.67797400257,7056.147972510691,7300.05846676836,7553.2014062690905,7965.4771387254295,8255.17353330254,8306.50486208059,7966.13079910865,7900.19947850272,8159.87616499912,8187.193673649459,8442.98366743102,8545.10283669967,8792.056956946859,9194.15673929581,9600.10474580389,9968.59449282081,10190.4746507783,9241.57560380365,
118,Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4386.128111095471,4368.96256257077,4830.76713527578,4891.81942383371,4996.37288293726,5206.74291402267,5248.03933486246,5386.9414883624395,5503.33476334334,5671.32956699066,5937.2120557616,6271.09480683764,6611.77107475455,6864.40892478109,7452.618814884009,8043.570462473191,8619.9057615028,9171.45117681501,9565.49434635629,9628.06041278083,9460.29137317501,9402.61620431877,9189.18921425581,9322.30245386442,9181.046372457959,9464.68224216374,9445.91686299562,10003.5749827297,10253.8174501169,10497.2979196497,10355.0085715537,
119,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19972.8927505106,21270.2661268824,21858.207304683798,22188.385344732298,22823.4417107537,23859.066053900497,25000.533923593997,25620.0681023794,25509.899595486,25735.9710911517,27287.2701912718,27942.346651132997,28623.588447936698,29392.2489916186,30830.6584466434,32169.867493646,33634.6317066787,35015.9865745127,35273.791152156,33547.2834245767,35335.3735103814,36214.439774024104,37605.9742614539,39402.0250988025,39555.4120089198,40898.80697396,40623.0186579214,41505.0824777862,42202.4011166689,42616.5711388733,42390.3798412236,
120,Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8265.507409143209,7557.13205642115,7325.3140659334995,6833.33060378291,6188.6129345973095,5921.1203137525,6152.266221895,6470.0026955557205,6530.413116342261,6868.859430693979,7733.78944277979,8985.65550061219,10021.896961652099,11119.887065971101,12428.8368274929,13934.7211410695,15725.3455018466,17384.9245216253,17968.236337141,17962.8301156342,19225.0769114856,20779.4442514491,22032.174543685298,24504.7660856694,24726.472867158598,23224.1178353573,23818.8248260141,24862.9661245889,26157.6596496269,27466.220618657597,26754.3769971308,
121,Kenya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.25608640954,1693.6226729550901,1663.79374625407,1656.26602158583,1683.71418448294,1741.90713267979,1794.2969434500199,1783.51387707626,1811.51798628242,1828.75680176707,1829.9054959417801,1888.50060259228,1877.2477607741898,1915.56864799582,2012.05347434018,2137.90313421487,2281.36970575576,2434.79231785387,2420.01464325445,2450.7497790448397,2607.14450931565,2723.54644927835,2830.69437284951,3097.6306268356398,3357.64164087167,3683.0419106991103,3930.893857889,4203.585010785479,4443.17910861396,4641.08037691904,4577.90522002939,
122,Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.70905151256,2382.4975585124803,2075.5069200244297,1795.7216026298602,1466.21181533895,1401.70127999045,1506.0313646437698,1660.5619394467099,1688.7766559468803,1749.59437929213,1863.7391899664399,1987.0317115619398,1999.67267333691,2157.26538583233,2342.49274373412,2384.17802618996,2505.46516840785,2766.05448201973,3027.86302353124,3101.33692808776,3085.6519354923403,3297.3668373365304,3618.1497257653295,4042.89305300409,4281.82407398556,4214.829508861861,4681.17473284248,5046.69153549095,5256.39792245424,5480.7426980282,4964.733305576,
123,Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.34395603446,726.6547974298489,789.484011861279,826.021368350287,850.046996473844,876.438631811553,977.9487408842571,1075.4102030522,1164.5806456247699,1237.65377684645,1344.62396744375,1499.0862361802801,1723.31431659366,1936.88290122022,2159.6246093729,2314.4620117278896,2299.3868843597697,2427.24450158608,2611.30634889515,2868.73751520968,3045.5909608661605,3185.3362722895195,3388.7376383038,3675.0386198099895,3928.37393363069,4259.20311888739,4574.40302707687,4421.48061058849,
124,Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.76222908164,1280.44033808147,1302.11342685658,1327.80433660267,1362.32066337743,1372.13106635,1399.5426155690802,1425.1206733175302,1509.86718272264,1482.45527204156,1582.9231685320801,1567.13680452357,1624.51399501952,1658.77443549094,1644.9772923950302,1745.09307498391,1758.50162056993,1800.6852362050302,1756.75297072952,1746.0273269935199,1716.0146788360198,1749.11800448005,1838.1892842938,1921.67690185163,1916.91658718487,2106.86679964265,2206.48775955052,2235.70735994823,2341.1923285063103,2439.36493007912,2383.43484715801,
125,St. Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9354.17424627453,9461.748215564341,10013.624123816,10828.4957024705,11512.6054825029,12251.626954423702,13082.0910734494,14096.9157578202,14065.4155513599,14593.884244458799,16246.829044109,17272.082945181202,17562.3889300208,16966.6685638925,17895.2222412073,20019.9867453382,21059.3000033717,21556.3300833194,23122.909497315697,22162.3965385714,22096.705204665297,22770.505192244702,21489.259793198602,22153.3319982916,23950.137423928398,23921.5244346294,25893.511057580297,26982.9295790329,28159.273421083,29812.5950020944,25653.319443149303,
126,"Korea, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8355.3327739747,9474.64259647045,10184.8556645893,11030.7119484601,12187.254965927299,13502.5827420794,14694.0962445008,15721.7056576921,14974.659574711799,16807.1294764195,18538.8355325592,19724.4259457229,21396.8377455369,22095.870826347003,23773.8286536781,25186.8675668092,26884.2673283358,29064.9180846867,29946.0774891302,29508.381506061498,31736.6284370925,32546.7536531234,33557.1287196434,34244.312139311696,35324.4976704773,37902.4004037578,39575.4542830031,40957.4180587145,43026.2963906338,43044.725200528505,45274.4587258181,
127,Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59892.8802531886,60568.3759184439,60095.5505991776,58839.2643637288,55000.8927669212,56179.2950242883,55943.358109176,57617.5352981834,68071.0486418975,75700.701887299,83689.26932990151,88660.5211134062,91473.20670210711,90096.43568678519,79424.3808368516,73965.9706064094,78178.220365833,82680.4059382088,78058.3800591345,70082.4628390641,47230.660132903206,44685.4974338707,50855.5529145289,51690.5689570475,51962.04776313929,47306.9881675717,
128,Latin America & Caribbean (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6079.33447645073,6362.23383339605,6546.56852806771,6744.269786772379,7144.19750444021,7228.60270028891,7516.64511175807,7909.81926466223,8061.884092524929,8088.39403173688,8448.49396646715,8541.203301248559,8632.072382800021,8902.67032597239,9509.26547626338,10080.464755102199,10859.024454299499,11615.879660856599,12247.715165386202,12074.478146991001,12885.365463030601,13734.0562954725,14002.292074929099,14480.633021303898,14799.053116736399,14585.249864576599,14810.9159412036,15419.8204951669,15857.0178560844,16049.453792209399,15068.0929234443,
129,Lao PDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.10637057654,1074.8265907401899,1129.2121384732002,1192.63112381314,1285.24352485699,1372.39519412756,1462.7444871411801,1559.9896163376502,1610.07718805808,1722.2834910219299,1831.9688178722,1948.39496562125,2064.43069287024,2196.99165097596,2363.31882940603,2569.53695938615,2829.04196752427,3073.74230404589,3321.90977582414,3538.64849919854,3822.6253069667896,4150.82613441104,4841.6453151231,5289.47800666765,5873.74929676345,6168.4813024019295,6843.55958300796,7257.81210698745,7775.13187646145,8220.1788729593,8239.166546547951,
130,Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3836.8393202376,5687.197085661241,6432.96086706973,6912.41120825027,7279.65379615919,7631.27042702718,8450.94490154268,8579.323080462009,8908.475361754508,8859.4762640352,8952.11692721899,9146.927212568442,9170.331420672679,9189.06503845454,9667.99948282453,9955.02055625405,10281.7257712846,11522.563002592,12819.011164001598,14095.5675986609,14961.734925357,14669.4158186121,14819.5910065295,14976.7807369919,15029.2750434859,15105.9569116377,15535.5046481724,16043.0606967963,16054.362455889199,15179.5802077558,12118.573356356499,
131,Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.403659135788,1007.52974970358,1037.12222982553,725.3854271622189,750.144320446725,793.494672404154,853.792032369622,923.515010034857,967.9457392753501,987.008157068945,1022.05648409605,1093.5403199434,1204.51655551205,1387.42164069362,1417.82928617835,1312.4627661300399,1429.79208229377,1564.19768164013,1581.0394848878302,1531.92018587052,1468.35857818057,
132,Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17287.2094925103,18043.5693183783,17830.2270421967,17653.6789022732,19998.5860744017,21116.5771082048,23987.5462296911,25925.3661924822,27896.303384438597,28792.910311347,28430.0841718262,29895.200306027997,11482.100662148601,24285.2962607423,19869.1392687734,14303.012993878601,12220.0234015984,11108.723683401498,13238.0005389502,15378.5727636163,15815.876907796799,10846.2915401691,
133,Saint Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6820.276840949351,6977.21590260158,7608.286074132671,7744.23982991871,7943.1068324752005,8150.820008955579,8429.79506224566,8403.367130552479,8908.04044308141,9160.35821702759,9265.146239404201,9062.02137558626,9173.640724403851,9673.42475329533,10570.7762935141,10749.9007590603,11621.2503420166,11971.268012504199,12629.8233110619,12207.2701410652,12412.8775135974,13256.9264087396,13079.7725223798,13489.696090918502,13760.2507849254,13551.3452289242,14292.0817018376,14928.396096145,15653.299801990801,15843.7159877551,12709.8311166159,
134,Latin America & Caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6197.93785042073,6520.28327272698,6748.0169147308,6952.595372141651,7325.38491965478,7453.788660110359,7740.2263924246,8160.82788259562,8318.58316914687,8318.96751246951,8691.856893485608,8822.09897955266,8864.90114495758,9092.12402062646,9787.48062876284,10408.7908127211,11285.4158221125,12085.0031079942,12693.7806575956,12490.987369492299,13270.302267433,14142.4093862561,14429.256505313899,14916.7188295725,15237.8465636526,15033.241641614099,15295.0617900671,15928.5586973158,16411.80135439,16611.900880581,15645.1495501724,
135,Least developed countries: UN classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.699798461033,953.2541375354859,958.0144990166029,960.756033975265,963.8943640774601,1015.05525891785,1065.00606729047,1109.1423939753802,1138.0196229002302,1174.17861775824,1223.24722124292,1285.5286194436098,1336.11424154557,1398.1296512729998,1492.18049369765,1615.12104295837,1740.5341066939902,1876.65420169633,1992.02481782433,2047.0563848271104,2151.35595654578,2228.26894284322,2282.4802082152,2397.93845674034,2548.3442540841397,2601.2674063255104,2716.41464446221,2841.20658674982,2983.59788493453,3126.20952030987,3124.16521709098,
136,Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.900478245042,802.190218105217,797.4635557778861,807.145599441924,810.400721460557,845.260527906571,883.5634462253399,921.742457084582,939.551944208494,959.84540870357,987.8591787274651,1034.97384679046,1062.96807193149,1103.94468029381,1167.55484648216,1247.63500600881,1325.53709277636,1408.5650857633,1475.0843637195599,1498.95824232794,1579.4134910967002,1591.31308674161,1510.46825697807,1577.7880057888901,1703.5492989154002,1765.2622797382699,1873.1317758410198,1925.5810769997897,1994.96051732731,2066.66427370518,2056.89465597828,
137,Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305.30010964183,2463.04105408528,2600.19653301826,2815.6536927181896,3008.3490664448304,3213.99559362207,3374.2057722788695,3634.0392865086797,3828.186040917,4029.0469069314004,4339.68286403749,4335.36790211633,4542.33736932593,4860.33813415959,5218.68123598677,5670.955128934461,6242.37155825562,6795.344796921209,7287.58522156073,7550.29488741207,8194.26925385045,9007.73419869631,10315.1802471606,10852.0640424766,11256.856049753702,11557.4870517689,12224.215765146499,12584.1047924776,13169.0947047054,13622.8604484357,13224.6134973479,
139,Lower middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2039.16124783068,2111.0198945517,2172.74369018154,2213.19288166109,2265.76076495691,2374.77073306226,2509.26372513312,2592.38456688893,2604.99843820519,2710.149624986,2844.99996402172,2972.35372519217,3106.66501116903,3312.21636531395,3567.1665054383398,3842.24391268716,4150.97357934957,4485.96074043766,4682.49233268891,4856.77530813901,5158.02960892557,5434.07626222272,5726.83380685413,5942.60104535985,6101.75931293537,6194.681157524351,6436.75495275535,6728.30974735579,7125.004019998729,7416.113703336171,7135.97293544994,
140,Low & middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529.40494214822,2617.67927557446,2681.14823946078,2775.73116279117,2872.1129272369703,3005.99181525712,3175.7011503138897,3332.12441728444,3355.28282625081,3485.9275995671,3719.0295756600203,3892.15638531341,4083.923350728621,4353.61614819253,4751.8577451241,5188.105663627411,5755.46066673219,6335.12573951625,6814.63553486891,7014.21622105213,7541.1480853432495,8080.974629990691,8536.344204540172,8926.18424350764,9184.902510041851,9243.559463354759,9538.2498336051,9993.181037208109,10604.458611934,11048.199575898701,10847.2933093503,
141,Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.940094990794,877.894906224416,938.943821315904,973.121636834426,1031.2169334459697,1066.1382947138302,1125.26724217896,1167.4338680261699,1181.0415979018198,1190.5603749907302,1256.2161998502302,1327.5774272952601,1362.29025889422,1459.11030722048,1533.17180210684,1643.7879599760502,1770.6541162452802,1897.2311903413897,2040.72878279478,2027.40340076815,2153.15499407616,2290.12869540648,2308.92903476102,2563.06835117203,2804.17866694461,3077.3978342709497,2990.28370292122,2668.2914252624696,2677.43631433685,2693.19837267117,2444.07826745447,
142,Late-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2865.7841628443703,2959.5022701971197,3022.75748275898,3200.42616210093,3386.6863651027197,3615.62209520427,3835.5411311208504,4070.06996217002,4180.3471159602295,4389.993063219989,4770.18737074368,5090.247877074171,5462.5021855572795,5934.72854218011,6551.83424196364,7255.4363556220915,8258.65163469711,9289.17224300777,10228.2791989008,10623.6907614228,11551.887394966001,12615.921989806899,13452.6290001563,14181.157194738798,14657.943598396101,14676.8908121375,15128.7117776801,15953.289273261298,17182.7934519401,18183.1056703332,18331.6329760334,
143,Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5927.33017801441,6383.80305888035,7069.56232428404,7762.53790844567,7820.71797164568,8445.89921321294,9436.05410916216,10480.7210077901,12067.6741095107,13030.360410956699,14510.5300945386,16483.8503582706,19094.640961399,20721.0131961211,18116.7302641547,20096.7360969805,22884.8249519631,24703.6858202502,26721.5796712844,28184.4723303858,28834.427680113502,30925.170849358903,33761.871239796004,36376.1898152469,38540.781454233904,38883.1190343211,
144,Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29933.350120487998,33173.228508502594,34090.7610365154,35879.9117427451,37531.6732445108,38325.315448422,39710.3938903918,42485.5935637368,44267.452267396795,49844.676962797595,55117.2564793938,56125.2294489236,58575.6792717544,60196.5435069655,64692.5970672682,68787.8547494266,78878.45774851441,85109.8794476383,90970.72119801471,86875.8537667967,90361.783087755,94475.0302265023,96636.426643956,100925.011992241,105296.284588232,107859.68599930801,113365.176082265,114985.84223598901,116965.586110774,117341.915064354,117500.207221609,
145,Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5514.6659628199295,5807.34058917772,6487.466004332011,7068.195071845609,7405.84797519522,8039.506366204641,9044.54639240756,10081.1918636281,11060.9427198934,12278.5848367366,13913.7883003324,15859.3153882025,18236.6092064703,19573.1553855671,17023.7549183562,17706.894512358,19248.419400173,21290.4595879,22639.068337584198,23815.8000623115,24972.786086993197,26721.7261996962,28673.5633962664,30877.0419264807,31883.259114803197,31464.484293228998,
146,"Macao SAR, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27230.5596305217,28372.2857211411,32090.097723978397,33818.328225656,35283.9718130985,36466.8743366692,36240.1722935967,36054.1043014751,34091.0687200897,33060.0538733496,34957.4458328627,35903.6145530702,38757.9138758894,42986.6761913187,54543.3987851778,59366.3996868845,67816.2011331858,78028.4673214714,80531.3992061625,80435.5939149709,99581.13588969859,120804.824153496,134012.014837169,153563.910960352,152856.3410853,116298.72955162,114893.015331393,126144.104058125,135551.807872645,132654.896700257,60895.5156384972,
147,St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Morocco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547.45499854891,2772.67151314754,2727.3186054334697,2723.8939342735603,3026.49492572763,2878.07818833918,3246.02319200291,3208.42171591406,3434.52751079975,3477.87895148896,3579.34995276316,3878.2904383464097,4014.23916540692,4281.40038891461,4553.55713467899,4793.26702800313,5250.52167643913,5516.87427112371,5886.67211198563,6107.38027064461,6332.125666801489,6712.32317824853,6702.41832426533,6916.01303173881,6609.60910787755,7024.96308902663,7113.00459986287,7312.056779038559,7625.73575345848,7865.90652398288,7369.49263034016,
149,Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Republic of Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3184.28079690284,3058.13304560972,3175.8115553108196,3002.6619060941302,2948.04242583586,3083.73543020041,3351.0942509229303,3678.1284668242797,4004.9609995025203,4428.07283180443,4920.41306115406,5327.428299442,5647.7257324905895,6218.4998163233395,5897.39182807244,6396.08927156131,6913.60229203322,7363.1623193664,8381.67183313924,8827.05410758548,9254.848605129759,10610.4778427993,11651.317454686201,12659.983658526999,13577.4065771993,13000.4015858764,
151,Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212.20586442526,1140.3319788224699,1145.69760339815,1162.1384710385198,1150.9453248851598,1158.55258341048,1168.13913028709,1194.69017516663,1216.38344425988,1251.88379447959,1295.84769028038,1360.81804647752,1174.40836053475,1274.20005727529,1336.76551621615,1401.9302209184802,1478.50289452799,1559.22791109797,1648.5037173988098,1550.57801091411,1534.8911215288902,1548.32741597957,1530.9340896198,1535.48843476948,1555.8224804283802,1546.8372202758098,1606.66740538551,1584.4245185910997,1630.1893566164401,1687.0692272422198,1544.16032907301,
152,Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6174.43229768463,6649.87679798156,7207.68837563495,7700.56319625192,8140.21773796668,8460.55196629499,8104.626185596329,8594.78380590605,9678.614761328941,10248.2502404748,8940.54434892845,11336.5738366033,12251.6573568451,13345.167067324199,12123.856562913,12712.343212696102,13542.998674171298,13690.7351991166,14774.1856353898,15993.058687935702,16768.7341787765,17411.347251663898,18057.9109233313,19245.0813901631,20335.5893322004,13443.482585439098,
153,Middle East & North Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7630.828849142209,8356.27128354973,8772.34111012521,8977.858656927809,9136.6793067557,9304.442779118679,9719.784597529359,10018.2241420708,10418.7095439424,10561.9414388796,11314.7729092619,11495.982490255401,11638.264552238,12162.4309569221,13249.1608045552,14009.3251042293,14903.5911941203,15751.2517336317,16421.396916048998,16318.118044351699,16972.3018175015,17564.6994118044,18143.166303161102,18029.0048276921,17695.730215706102,15928.5189397796,15597.586443676799,16224.6992116068,16533.5200642527,16671.4068934385,16011.0784751546,
