,Location,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
138,Sri Lanka,142.779621883716,142.838142371621,138.536653980207,117.07198827607901,120.714347980615,152.85267545219102,153.89879134789498,159.50599139416,150.89661921481598,160.913187554085,183.92753044236198,185.85974353890202,196.42288766751201,216.995007483003,264.746314150577,275.62771952002703,256.28680680184397,287.561636646356,188.05848125587897,227.509765268107,267.668577184682,289.130859761487,307.638243518979,328.650638330468,378.936856997864,369.58189601403296,390.350711355465,401.477095923903,413.45507042426004,408.450866872481,463.618738841557,513.258447470619,547.054534380126,576.779883887392,647.57915642214,714.2332315043479,756.656990511326,817.064481692963,850.811603871151,838.883462825646,869.696285031043,832.80357234611,867.4914867871009,982.195696950166,1065.7844368019698,1248.69818517034,1435.81681297616,1630.38890604323,2037.32210302668,2090.4018261396,2799.64873802555,3200.86113238282,3350.52187589289,3610.2893630489793,3819.25352972265,3843.7806718444203,3886.2915016523903,4077.0438408748796,4059.20822984947,3852.26560287415,3680.67347661745,
139,Lower middle income,90.8218280292722,93.9583043970445,93.2923976435055,101.42803406613301,111.30671886095301,117.428484765501,105.523949174337,110.170770554434,116.051520448517,126.05682292588301,136.161632135721,140.132400734191,149.061079304081,179.124734892783,233.40040019663,253.136742031603,275.048783175473,308.802721008665,332.514697655355,373.18454634605104,442.086398777881,518.562001806276,520.906456497995,502.200107276266,483.812296431044,502.811603908526,521.940470461205,499.34318690189497,497.465696856406,486.488820831372,511.98225365230104,471.826035700969,490.192829111659,485.25359324601095,512.981937947771,571.219086163769,626.10444299557,628.098922387936,561.90861444842,596.242524322586,616.518140925499,619.421672375631,651.013869231021,735.589992509879,839.305321967692,959.653146544821,1119.88843437145,1353.26655773949,1508.76896892168,1509.02981800073,1806.54254754207,2030.2758351910998,2098.93441604144,2105.3101539148497,2157.08798880388,2081.0185354203895,2139.5395327503797,2268.42416744568,2267.5468483045,2354.57872458511,2217.2148840531895,
140,Low & middle income,150.581364213531,142.129829947664,143.16141802426202,151.26084918473998,165.580648101684,178.92453231525602,181.13871635972302,181.279376621707,186.902476048618,204.054279638755,218.44896595807302,229.625585149538,251.236200405894,312.744840819849,388.63261844477404,421.382875104534,443.598729295684,488.726205909169,519.9799767275659,604.8376800999459,697.7175543172631,768.5214151410589,742.810549583797,702.584945427117,696.5001605800541,724.1117541355279,738.4051343546901,748.640787391918,777.4908044112731,778.346960952202,874.102042337693,826.609996310762,850.711561596361,897.887183359947,969.744251747642,1075.9824508259,1159.93792879931,1207.9621588866,1153.19060597266,1111.7684276403,1196.87893327762,1191.36425932759,1205.30413362122,1340.09332978358,1570.0420740779,1845.4368790331303,2160.7973594725304,2638.4782214727497,3116.84220887854,3002.5284748850104,3590.19905067829,4166.1445929319,4372.93022876385,4573.98902109474,4666.5415398123905,4371.28674855791,4339.34795111054,4705.596406379529,4933.1372908576095,4999.985276140779,4754.824100451189,
141,Lesotho,41.30036453714921,41.856748585142896,48.1620315633801,53.0878339288329,57.4700513752874,59.501773728218005,60.20278873248779,61.5838179817956,62.4639961294217,65.5790429435474,66.8059296818009,72.6588660363127,75.123648386158,109.876874013125,133.417366228912,128.843175462262,123.713440056779,157.348815051921,210.683702265073,222.729100858028,321.998731943126,315.12956390733297,246.40114869501,266.188560451598,223.64357313265597,176.018137716736,204.178486727895,252.302752546995,288.40662080027903,297.26124414809397,350.058784526869,404.19824965912903,466.2747020643,458.55330688424795,471.84204493399596,527.699837938563,489.131060677498,507.097888902354,464.80453098858004,451.92693417392996,436.488137266071,405.605712148955,382.189608635899,573.651778082285,753.375904380843,842.812630961302,904.606129755869,846.5423207648289,889.134285513762,874.729860474201,1119.84364083093,1287.2695364486901,1229.63623247423,1166.9117557183001,1194.5756269342,1146.0646878730802,1018.9310929194501,1102.9444103788699,1192.4843195181,1113.37214033581,875.3534329639259,
142,Late-demographic dividend,173.796717999008,157.573131495891,158.403467868944,169.43627930354901,181.95111491681197,199.960336090158,217.44691206263,213.637338892233,212.50376098640203,231.470917123161,257.288343333449,279.422644334758,314.154744864413,396.66805588693,457.79327762564003,494.93503536192804,525.112714293514,600.228866739811,615.622221483606,721.778219127588,813.960184422952,842.116898974734,843.6712925881391,763.7858460889239,786.3945127827529,838.780811715339,879.9253441184509,914.3338755793241,982.812892431263,993.590967719826,1053.2239159523199,1048.13569587384,1062.01749674189,1094.25296850451,1257.9987835336,1542.06806927077,1684.1393459210599,1746.55522370249,1666.23260869309,1526.77083732999,1663.80010393781,1707.5805859531301,1797.5676237978698,2034.62959036435,2430.71118706034,2914.9061976720695,3495.7067973266603,4377.096384018279,5406.613064666671,5192.275640806671,6195.03898887783,7500.79381438511,7966.781249202049,8525.52444374168,8789.767912204,8188.25683700919,8156.7911584288595,8992.624768623991,9805.567546747281,9945.17244404346,9683.42515880587,
143,Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.79258211454,2327.4348569549898,2830.2780708913106,3166.66653264509,3113.17906019859,3293.22997867086,3525.79363185461,4141.592701801021,5499.428989113871,6700.327191893821,7854.76527867855,9230.70798102521,12285.447053701399,14944.996652175,11820.776159135901,11987.508411646999,14376.9478643932,14367.709424871999,15729.652466651201,16551.018202078,14258.2293345128,14998.1250595137,16843.699654691,19176.812150505,19575.768481406998,20233.6413480843,
144,Luxembourg,2242.0158166161,2222.36636636277,2311.79884893619,2441.03855530008,2755.6331165327897,2780.0927188658397,2900.4332184397804,2909.6606293685804,3175.3673688269105,3658.900682968879,4298.033897421021,4435.398008236811,5486.72062789089,7447.21301786664,8966.72895879047,8701.30473139249,9490.6903118849,10486.3357891095,13034.3882079614,15204.3308191994,16531.1148988397,13837.1299814617,12590.9767956204,12374.030423440801,12126.9391987909,12481.9658448559,18149.869250023898,22443.4314633012,25219.3542781732,26618.0695774968,33465.478207919,35747.3377992066,39570.8615665986,40066.7242518773,43933.235442736004,51032.349635318,50444.3591236175,46641.640875487596,47445.381081205094,50855.2716811036,48538.782898100195,48398.2292914772,52754.273254613094,65544.591951831,76404.4150374498,80957.9412812232,90712.7992873459,107338.865180515,119932.243680485,108987.677591951,110777.90792899599,118869.29990982801,112591.116202675,119966.034888523,123514.196686097,105419.60850742599,106826.72644854199,109921.031443585,117197.48169363,113218.713349678,116014.602496869,
145,Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.57673252552,2431.7089996161603,2683.2413681237,2973.5348425268103,3151.57701817354,3361.6408688027504,3578.00190041351,4136.93329688951,5145.19523190241,6378.66652057115,7594.902384313621,9723.446901747791,14113.5291277327,16467.1436879405,12331.9285524089,11420.9940032836,13338.9622350852,13847.337939319399,15007.491856171899,15721.4523305906,13780.9135484006,14322.0226779514,15656.3474910518,17856.3071171976,17926.841589919,17726.2529351368,
146,"Macao SAR, China",,,,,,,,,,,,,,,,,,,,,,,4549.01683674284,4342.34203430073,4796.9329895724395,4804.6820413304995,5183.060179515321,6352.52265612986,7135.11551842595,8130.40259489952,9442.48666514193,10647.5715406588,13564.125216973998,15304.287094021101,16704.8988280258,18277.0425043395,18244.3589603627,18107.6598471248,16595.293381178202,15649.6588689047,15835.991014809499,15665.2979678214,16424.9321125729,17921.1045739797,22568.3101742114,25183.132681202,30121.5604253322,36550.5051618973,40810.8280358493,41010.0682589849,52473.190990432304,66891.2819664822,76572.1517871286,89260.75710410051,93022.87514225369,74818.94812637201,73545.758237307,81019.4737666593,87526.0799912635,86197.3656943949,39403.135907336204,
147,St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Morocco,164.80083236727,158.923580138871,181.18264085932302,196.53127787351798,201.261983005248,206.44901799101,196.314451478043,202.85727167887902,212.750855609973,232.12591328271802,246.01566223863998,265.207664249079,302.56449037607996,364.63610670503505,439.01235915684197,502.756524021843,524.17912370212,590.232250943507,690.170800263724,809.6276069545979,1078.83990963336,861.79795841146,836.435062562509,750.021607418381,668.385423045468,660.946735768742,840.011686416924,920.591372587876,1066.33065159431,1071.17751759214,1206.01188616466,1266.8488942035099,1299.4212778930698,1199.3191039689698,1326.9414521052802,1432.3098356868302,1561.1296106457598,1396.7696674600302,1472.3859828229902,1447.96919255088,1334.94346380236,1339.29407718828,1416.4883957844,1725.45746606577,1952.9025338131,2018.02554710957,2196.01127633502,2499.2599375718696,2890.36071538625,2866.9241101698904,2839.92611978697,3046.9478542761103,2912.65827494029,3121.68008083643,3171.69919227376,2875.25798516781,2896.72219562665,3035.4544332310497,3226.98279356862,3235.00066048238,3058.69168866957,
149,Monaco,,,,,,,,,,,12478.131223165901,13812.718181146001,16735.0132333149,21417.5829453693,22712.9433599518,28247.5496670412,28810.8730132684,31430.4338223286,38349.3957599325,45845.1098251087,51515.0641298537,44369.561353214696,41371.8768078816,38893.303230099504,36382.9734569848,37552.0556421484,52158.6777352307,63077.7745675481,68441.2516124554,68583.6040547841,84303.8784345827,83721.9914222793,91670.60400736,85397.3265576507,89378.0397852409,101866.604082751,101212.002562744,90833.2974627833,92999.25345143929,91283.2565855903,82365.492364536,83724.465911527,90506.8595058764,108656.802575207,123523.493238604,124197.275382905,134048.621858085,169966.306938019,185785.72592489698,154775.380774218,150737.892475253,169016.19606527901,157520.219426533,177673.74536842,189432.37001314698,165989.50511383198,170028.655717864,167517.059727856,185978.609251356,189487.14712838,173688.189360292,
150,Republic of Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.766138282668,575.319575954883,657.491190271709,578.909766272913,399.620770265718,440.67203065326896,507.557658390849,570.972645432751,682.525508823377,897.4499588103259,1034.7070581674302,1183.3792111718499,1531.6854761821398,2111.20149504197,1899.0101165837802,2437.52997842423,2942.25594861529,3045.73987422417,3322.0384362615005,3328.80144892125,2732.45711293733,2880.43928129296,3509.69345025814,4230.3630367862,4491.6888269382,4547.05972064671,
151,Madagascar,131.993165442526,133.847760915801,138.120003962927,138.407165710075,142.659339874214,144.484730099737,152.107897230998,157.476309266383,165.478375438155,165.01159879201902,169.070560105029,177.498331199538,193.128582636403,231.43595869010502,261.035590134203,302.149227701469,280.678930535032,294.934246280607,324.384653364504,408.93718632066594,596.7749792954551,530.50430597388,518.18349120989,493.088959267911,399.344729064822,377.856664172781,420.00972350238703,301.744467664672,291.21088767058103,281.811706558042,338.947712672835,272.524919055618,301.99698660308496,320.56399012035,269.560711903516,284.82272865697,354.74133105818606,297.115059777807,297.25367177212104,279.921286581412,293.607157402594,334.441617716753,319.216378750957,368.797236936755,284.48772631736,319.537475081164,338.751198261085,438.65551579131005,536.351401659561,467.539783381302,471.959211584125,531.265432101021,518.152812674029,541.065943700857,530.861038865993,467.235431614667,475.95555682633596,515.2933233732331,523.9459714196599,522.989524271408,471.491496300252,
152,Maldives,,,,,,,,,,,,,,,,,,,,,268.29663146717,273.356022449151,282.080670388223,328.102960109175,598.877461603577,671.049688508962,722.922696345587,695.59770954697,803.264803706002,875.3472681268511,963.635658204447,1063.78327924394,1205.71259095547,1329.03195915007,1432.17689015512,1569.93261682457,1737.7336346156799,1926.28603518447,2011.94433727978,2154.2682256303897,2234.59586137462,3038.7814166818,3049.20798137227,3476.0062728995194,3941.4311358488703,3640.0121322011,4809.93374014089,5574.401981482641,6614.23617985838,6636.54387067016,7076.73982087196,7291.465966608771,7265.723399473721,7928.476442650609,8499.307147836491,9033.41027034576,9209.44356385479,9577.34694587865,10279.0799751619,10561.613511350799,6924.10574465625,
153,Middle East & North Africa,,,,,,,,,339.055746656611,364.98411252400706,401.398112490023,462.25126922618205,545.005362735606,717.985414847397,1304.27478436469,1402.16467684397,1722.5340652336902,1945.3019438258898,2015.82056753579,2566.0220101230802,3219.52798402264,3226.86119413724,3117.08655642668,3051.8466419203196,3011.41016310893,2991.59208708236,2977.2788462846997,2658.3271800593398,2445.86667405288,2468.61913921404,3150.52527264213,2147.4085856810298,2305.71935969247,2285.27366872758,2356.31514824577,2585.09616176674,2862.83587329423,2952.74937953456,2832.58433305508,3017.6582570176597,3318.5708200014196,3240.49703526865,3163.88318728096,3442.6836661044103,3988.3681120443603,4704.36998956951,5385.29513341055,6241.61457794551,7619.09917783774,6740.00724561584,7702.306734996809,8345.33502178975,8850.064248207671,8558.34518792375,8433.72237689134,7269.49591644088,7161.033137064041,7309.142720390071,7502.17678838347,7458.022736494029,6534.39562313779,
154,Mexico,345.23054079861197,363.39327089590205,378.15349538968695,409.04557006421203,469.47613687632895,494.97026133002,534.273631491705,565.633408898776,606.2111327247039,650.31172716668,689.79492874498,738.558476290558,826.4773502053689,981.458982808666,1242.09004283348,1476.3132170950303,1453.67067179741,1301.32462245746,1589.27364023608,2034.9886686789898,3027.3752735319204,3803.0309255035795,2597.9829028755603,2147.71955854609,2478.21083598733,2569.23971350142,1733.91299341331,1862.8862043943698,2247.9813857169297,2687.91484499786,3112.2685947569703,3661.94796500841,4170.62338257237,5650.02628596643,5854.41811722684,3928.22371141004,4412.11629751815,5289.16765276589,5481.18195394699,6157.19304371027,7157.81449985734,7544.568723357841,7593.1373448964005,7075.369642999741,7484.486398706999,8277.67156384567,9068.29421839425,9642.68051672231,10016.571213998599,8002.972177658441,9271.398395769971,10203.4212952716,10241.727828043,10725.183587379599,10928.9160089988,9616.64555810607,8744.515559127858,9287.84958732302,9686.984926555859,9950.45008048459,8329.27131263927,
155,Marshall Islands,,,,,,,,,,,,,,,,,,,,,,972.9322836621401,1047.64476447645,1196.89802471259,1234.65703971119,1144.73924499752,1392.34556848702,1493.6207550749402,1603.1933230518,1588.53950727737,1660.34063260341,1704.58442658513,1849.2953170058101,1996.08653768965,2152.20854741705,2382.9626986958397,2194.20857827128,2194.23225576279,2229.71244737469,2267.56912213892,2272.6780155258703,2389.06070685262,2515.62404521845,2457.6545403535,2431.1660180629997,2471.35204589464,2537.71720613288,2646.87399636013,2704.4635544635503,2662.33401475424,2846.06554177534,3046.29007147406,3181.62470023981,3246.63024959163,3185.26135389889,3199.88684631989,3490.99838885713,3672.5767832842403,3793.5509826747902,4073.10982973584,4129.850998412,
156,Middle income,154.634682718423,145.611839152089,146.02737944565598,152.956085473667,170.19046270171,183.48471101367699,185.367347998521,185.97520361243,191.832862181283,209.346453239836,224.550551236152,235.806382212453,258.317299292967,322.353077125652,400.986273896256,433.97542733677903,457.221330201823,503.008161556803,534.6505919437641,623.845692828231,722.6077186061709,797.868955123828,770.2142785950259,728.69756822735,723.436681494926,751.6382299774831,763.611083744321,770.42487122791,807.880774390855,809.2831907541,910.839999593371,860.2078608617551,888.222440955933,939.0059928832651,1017.9404583192501,1130.54987583284,1219.55862422443,1270.74818746085,1212.55887559386,1168.99994767483,1257.4707159081802,1253.54758257195,1268.16618051045,1413.15889168103,1658.47926765646,1952.0079800513101,2290.32229683796,2802.75785270958,3315.55550437766,3195.05354113982,3835.3977880781895,4505.875068816839,4743.40423842713,4969.70136291094,5074.01985636442,4756.47745831489,4733.8513532772295,5143.3224741972,5401.50349437534,5481.373758151501,5216.9478914951005,
157,The former Yugoslav Republic of Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354.2752560639897,2477.68303791297,1225.37314943187,1352.02845154682,1796.22742609962,2373.38446289144,2333.32798191658,1959.5607378218801,1875.8177639742103,1915.39375312845,1861.89806549945,1823.02356104612,1989.1351253612602,2440.47694280043,2795.89926079271,3072.6785725180603,3362.96841919784,4079.3919539826,4841.25169443101,4584.7098319119,4577.688755073621,5098.0975825019295,4728.308141898429,5241.05834548355,5495.73504918897,4861.55397141497,5149.58907435906,5450.4928808666,6108.74010831698,6070.38805358275,5917.2625754522105,
158,Mali,,,,,,,,48.2799247102094,59.467517269503404,57.9917506460035,60.4756804981721,65.38456414481621,79.1574106635525,90.1001360591356,84.5976754927192,128.150952886646,142.37800775020798,156.405949369652,178.99081348795798,229.345814147298,248.188533814242,212.72137553119998,180.511379824461,171.997851626753,160.226849805572,177.761126044406,232.889909783584,259.30911196187304,265.437312297582,262.96632226251097,317.394827422115,315.452814317691,319.840204737845,310.141201645306,223.01960037979302,282.340143825172,282.63421188292097,267.189016435596,281.873409312082,323.288903415366,270.542236003215,307.704859489839,336.418739164893,393.405009104329,440.956777118877,489.021336942005,523.0386031024079,597.484457562443,697.087868500301,701.717113381612,710.274249372168,837.605820999201,778.625269510972,805.0339796082201,848.279042956769,751.4728866226401,780.723569528087,830.021515346886,894.8047765103661,879.0431873008121,862.4530187702521,
159,Malta,,,,,,,,,,,828.421680335959,874.066335595898,975.7588008759551,1143.6202030952802,1245.36122490143,1560.11215357522,1726.5594484530302,2037.8973369781197,2558.74025532938,3195.55258574769,3948.4031261497603,3898.24303743905,3788.05063240646,3527.0400001399394,3332.8853568225604,3322.4212829916996,4194.65393924832,5083.6691392063,5814.36477130523,6040.609862259449,7191.923602596171,7558.27738257485,8220.2455176794,7296.31014355389,8000.518004522321,9857.48077075996,10062.7335816427,9909.89448137082,10409.3084462741,10633.6033825767,10432.328119294201,10402.233373566,11289.889843513998,13669.497117709,15197.056707913998,15888.172320983402,16723.8841811168,19485.8711939782,22205.3568142179,21083.2771462998,21799.1742559798,23155.5547893882,22527.636756327098,24771.0765781929,26754.2684451944,24921.603682086898,25741.4460613677,28250.6977747589,30672.292243903797,30186.1959621979,27884.642827425097,
160,Myanmar,,26.3083569138825,26.985919993204302,28.449430495519902,20.0354873728226,16.5964592653032,12.8028124617684,12.9154560057366,20.418277048896503,20.700641598528602,21.232582829454,20.039528752503898,22.209415037744698,22.8139727864887,33.4428192021062,36.865225917448704,36.903082318310204,31.234851783083897,27.998435525282897,27.4637641805922,29.528619519144602,30.4452628185578,36.455241069936704,39.1104215021922,36.3760362439616,34.5165308297178,41.0893811495606,36.7473084538485,34.7393054276618,41.1186874804946,49.264890792304705,51.018741046690906,52.2638021442921,65.51058314715411,88.0874696307724,111.140813615821,129.56893817541598,125.103689144538,101.138951662111,122.210639087094,146.604578778661,131.715307167639,128.099708050718,161.055523608734,193.368765760833,216.311501416722,240.62401421303102,314.202294226442,460.908889194564,586.1681802414321,746.945359978558,1061.34442894693,1134.30222376609,1168.16540042288,1210.0976363309599,1196.74335747421,1136.6106654586802,1151.11446155062,1250.1736913066302,1271.1115749486,1467.60428115143,
161,Middle East & North Africa (excluding high income),,,,,,213.916359797986,217.037124414742,228.66019286381697,244.824833535373,264.434667766334,290.89689585843496,324.983954457854,377.99746160259104,489.14969507558504,726.7038435766119,823.6568112100799,989.8598279097599,1114.84704502939,1165.4047412580699,1412.55445898228,1642.2670304977698,1554.64670341745,1728.5762605606901,1882.7049681247302,1932.07181067901,2042.84896448225,2227.6047657553304,1891.4423222124499,1687.2968057710598,1650.4673638443398,2241.412514326,1132.1384708047801,1216.7230207073,1220.54038460216,1279.82378041604,1460.0525283065601,1649.3614166859802,1710.4099310173801,1711.8987050615801,1828.2948458287801,1904.9499765220899,1892.5471331638198,1809.61601899548,1942.4291432210603,2268.0736764723,2631.70499088195,2998.71959904147,3612.1153299827897,4382.0111717953205,4198.69503251537,4746.4836550324,4620.92097415375,4927.38190361281,4474.403711276,4327.53729693782,3807.5806026194396,3791.3026224359,3676.93134292149,3447.44418508612,3449.7656263173803,3018.43365465049,
162,Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.0726330439402,1909.5987018617898,2106.6350684523,2789.15906483509,3380.16512135859,3674.6179242796998,4425.67887307803,5976.39414454596,7367.751909108821,6727.10776676969,6688.48239970574,7328.932252475291,6586.7212793222,7186.429786821541,7378.34528902948,6514.27269528653,7028.93657685094,7784.06528996557,8845.914218872958,8910.650834146129,7677.15222569996,
163,Mongolia,,,,,,,,,,,,,,,,,,,,,,1332.64056303091,1435.7670965977,1495.01738870661,1121.66476314061,1137.6856181600501,1465.4454363588502,1485.5337814278,1533.4487082491698,1670.69521089395,1172.4462866145402,1072.63583519129,587.303231720938,339.520586884465,405.97554992599504,631.920914962075,580.91009183782,505.592309276192,477.33412616396896,444.994583298693,474.21709431983703,524.054008363595,571.594978994912,646.192471046652,797.9777263108219,998.8293880456689,1334.21272417801,1632.72758172733,2136.56240185072,1714.3618273845002,2643.28708316435,3757.5654146040797,4351.88846071215,4366.089536995721,4158.52147149753,3875.3216750471706,3658.39030030916,3687.10000337811,4156.8469697802,4404.845830202079,4060.95051770038,
164,Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21981.7845648154,21379.0247437623,21139.0635918938,18763.1527755672,17714.6333607701,16988.1372815358,17191.1902015708,14669.520611137801,14804.2467250931,13496.750782219098,13736.971973630902,14091.191180228501,15044.9358962767,16314.3835493645,21891.1847936355,27584.7435149329,22886.674049464702,20659.6402915421,,
165,Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.613907490069,191.21783440293999,189.93529245385798,187.08460156822,187.293868194753,241.64738791186002,283.514214129407,313.066160679051,346.575449228345,319.359620843667,296.268406913079,302.545233699878,326.075190861329,383.270221899038,416.809824183966,435.334063299058,482.198563648376,563.649634288657,520.402631609141,471.904343344477,594.586147098683,657.644676541878,664.077510357336,673.9692119569401,589.85904996253,428.92667294452906,461.415094120589,503.317925171139,506.641639083046,448.544280704982,
166,Mauritania,,181.836096058281,182.18189270765498,181.090476441533,234.633358137149,258.990479573938,262.31226783593297,269.839802037419,288.441801738717,265.165044469002,269.804491948694,283.981325168964,321.71481478268,393.282449992612,474.51920618612604,528.6200398844641,565.5770128168521,566.230305158702,553.760751183544,636.223424013706,680.186109911046,696.81572999961,678.708791180357,692.787341661572,620.760829318903,567.2497792555099,648.5451421027971,715.3403264512269,732.9735100350549,731.9468970741701,740.7361712742751,1021.9234462359801,1010.10303067717,840.2632166123959,862.27422279877,904.0907235336811,898.513161917476,851.425527557368,814.17033528337,775.272014079756,676.569022381448,646.1151155329001,639.6675828771009,717.899867608237,803.777915575114,970.8423607192419,1259.54150505961,1357.12428510502,1579.51154806573,1389.3385330999802,1610.92160333629,1879.77247186677,1815.2189394792301,1892.0940002644397,1677.10901942794,1524.0717525480302,1536.8548878887698,1587.6112632506301,1670.2041645288,1743.30290093768,1701.9911630490801,
167,Mauritius,,,,,,,,,,,,,,,,,776.6443341374879,893.914952381185,1087.69816067884,1275.0358264506401,1171.5760869978901,1165.1584197282302,1086.53502506849,1088.43640130411,1027.99397497052,1054.47483497012,1422.5565516459199,1815.35140483779,2046.0479982563397,2075.53816831518,2506.17931226708,2669.32770040611,2973.2069774243896,2973.79782099643,3197.3310236795696,3599.55520192961,3899.43519244996,3646.6306259900102,3593.2340808954705,3695.9349090943397,3929.07549503364,3856.6252268686403,4018.9488973186403,4793.71817900161,5388.06578367365,5282.90602155635,5695.96932704928,6574.6543381149295,8030.063005373041,7318.12640972422,8000.376431821541,9197.026971520609,9291.22761861899,9637.002650009581,10153.9382184867,9260.44730250635,9681.618566896741,10484.9083620411,11208.3438184474,11097.168977137,8627.843157119809,
168,Malawi,44.523942990175506,46.5815851690079,47.6983839148743,48.505428353626,48.2932853477252,55.498224411140605,61.407638400859796,62.01992808129021,54.916298730446606,58.00942919418279,61.765523891057605,75.6636920222515,81.8913559212595,87.227489530222,104.797184833283,113.87997338598801,120.872624769897,141.010375498763,160.93876623755,174.186763028984,198.011123891574,193.015025925917,179.729959177697,181.537642798174,173.44954923198398,155.655698345113,154.39533180415,145.322906591394,159.774739664396,175.219400321067,199.986363580318,229.52739554991,185.785867437195,213.2405252328,121.264065419139,141.954347357758,227.584906444141,259.450494129967,165.895283492677,163.61420153766701,156.38581679028601,150.148942630026,298.433410422534,267.39901193595904,282.567107568989,289.555214787188,308.16361822910704,332.259094554424,387.60572119129,438.211856815356,478.668688469613,534.951050199388,391.56170519722394,348.429873679261,371.26952170674105,380.59698768377405,315.777987100071,506.137294436399,544.593435393373,591.8463895566459,636.820536833847,
169,Malaysia,234.938897437435,225.93359353705898,230.26059374919498,279.717540522244,289.009227807173,310.327925803759,321.094160452081,317.424210471086,323.402486662985,347.37309421768094,357.656799363809,383.67147171399904,445.35015778316904,661.02269101028,799.931978857496,764.566378590813,886.2300432043671,1027.29291137516,1246.5583088061999,1576.0488059056,1774.74029688815,1769.09940200311,1852.2564840294897,2047.7702878932198,2234.25720382689,2000.1482855772,1728.6848051119598,1947.8082384693398,2072.07768616989,2216.25044584351,2441.74199054895,2653.52616913133,3113.6456771291996,3433.16278745365,3728.1104809359003,4329.7079981978995,4798.611769986211,4637.86566125565,3263.33488302299,3492.67012489674,4043.66292312877,3913.4293864794604,4165.72610363859,4461.84732546759,4952.213957990461,5587.02477972975,6209.126167058989,7243.45680069813,8474.58776222379,7292.4949731478,9040.56849464524,10399.3702125714,10817.4317100783,10970.1042996033,11319.061944848201,9955.242721676259,9817.78709031009,10259.3048064811,11380.0820900475,11432.822997301799,10412.3489834381,
170,North America,2939.44833510731,2991.59289655406,3155.0975377896502,3283.14145301388,3480.42694456687,3729.969703607,4044.2472152573296,4231.867350831079,4579.9822599237705,4912.48759451772,5129.09184396185,5504.815818436379,5997.485631757801,6640.80598782304,7206.81679668004,7773.08468944994,8613.028989245959,9400.465837419699,10424.5290839884,11515.456023807299,12437.776504638201,13816.079386413401,14242.8454584504,15336.6302303339,16803.6898806646,17833.0727412687,18619.663293275,19672.4594369746,21172.7533949837,22644.6565007219,23645.6143148159,24086.216451797,24967.7063201875,25765.5415533788,26925.461511744103,27891.3874429181,29105.320862510296,30518.0396180328,31691.9177761216,33319.2735619347,35155.7956376667,35831.036472957596,36674.7287804591,38400.8205552883,40777.4286719893,43360.4465334836,45738.0854918868,47660.54833256269,48229.1262067764,46495.7187425886,48387.2109310255,50123.8535811378,51717.7870077981,53068.0325462466,54648.019342070096,55542.9660728818,56451.5175005901,58605.3442919246,61391.2697688724,63342.982181708,61502.0959453876,
171,Namibia,,,,,,,,,,,,,,,,,,,,,2289.91529406525,2081.3911066146698,1917.2343834404899,2030.1802432385398,1678.79190900647,1342.25318413254,1459.0211341763,1787.4670865667301,1866.7980707276897,1829.07175014363,1947.06291089481,2029.86154904517,2260.81035864827,2090.69178979462,2303.33055526088,2443.99585286862,2398.25743870316,2446.92857764142,2236.67150179245,2193.22361521053,2185.60411519312,1950.64853633254,1808.88489938555,2621.7003949742,3464.4182257633697,3739.5317174057395,4059.1013479627504,4405.41039870917,4212.36719718502,4295.3871433412105,5394.996711668739,5806.748246053511,5942.29273974027,5392.094938256339,5469.90140003637,4896.61526001377,4546.986687549579,5367.114674447879,5588.39286411942,5009.68590391401,4179.27806560875,
172,New Caledonia,,,,,,1763.4750531025,1756.21963938739,1865.6659841529502,2165.90112920341,2529.89270267504,3203.7114617551397,3449.8814805860197,4038.31870088173,4220.182101373879,4865.6754177787,6163.412583284029,5957.5636170381395,6158.97152456923,6152.76139825063,7561.1965664440195,8443.15572078972,6817.83495945839,6208.64702494489,5540.40278606885,5249.364938331621,5534.612457738879,7634.709305999058,9271.60812791203,12665.9059473302,13092.3255136683,14800.791252930801,15133.1569953053,16261.9552368873,15297.045871508799,16037.0293297452,18721.057726879,18257.215061284398,16339.807242410501,17324.250578226398,17435.7454397112,16039.1691692476,15174.278431602399,16885.8944028171,21817.3151117364,25770.531081656,26861.6984350711,29604.0526357306,36864.857624449396,37353.7372963967,35391.0878654953,37494.8951551152,40697.652940067404,37294.0228133545,38503.2538472053,39675.566312293,32520.2941628143,32391.1972180394,33976.5555540689,36382.487655681,34788.529281587005,,
